action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25032475,[],CHEMBL5242304,Inhibition of Topoisomerase 1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CSc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3cccc(O)c3)n2)o1,,,CHEMBL5241090,Eur J Med Chem,2021,"{'bei': '13.64', 'le': '0.26', 'lle': '0.25', 'sei': '5.82'}",CHEMBL5279607,,CHEMBL5279607,5.11,0,http://www.openphacts.org/units/Nanomolar,3919769,=,1,1,=,,IC50,nM,,7800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,7.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25032476,[],CHEMBL5242304,Inhibition of Topoisomerase 1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2c(-c3cc4c([nH]c5ccccc54)c(-c4cccc(O)c4)n3)n[nH]c2=S)cc1,,,CHEMBL5241090,Eur J Med Chem,2021,"{'bei': '12.46', 'le': '0.23', 'lle': '-0.71', 'sei': '6.79'}",CHEMBL5270699,,CHEMBL5270699,5.60,0,http://www.openphacts.org/units/Nanomolar,3919770,=,1,1,=,,IC50,nM,,2500.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25032477,[],CHEMBL5242304,Inhibition of Topoisomerase 1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc2c(c1)[nH]c1cnccc12,,,CHEMBL5241090,Eur J Med Chem,2021,"{'bei': '26.81', 'le': '0.47', 'lle': '1.79', 'sei': '15.72'}",CHEMBL275224,NORHARMANE,CHEMBL275224,4.51,0,http://www.openphacts.org/units/Nanomolar,3919773,=,1,1,=,,IC50,nM,,31000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,31.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25033746,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5242721,Inhibition of topoisomerase 1 (unknown origin) assessed as relaxation of supercoiled kDNA incubated for 30 mins ethidium bromide staining based UV transilluminator analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(S(=O)(=O)c2ccc(-c3ccno3)cc2)CC1,,,CHEMBL5241100,Eur J Med Chem,2021,"{'bei': '14.87', 'le': '0.30', 'lle': '1.80', 'sei': '7.18'}",CHEMBL5281282,,CHEMBL5281282,4.56,0,http://www.openphacts.org/units/Nanomolar,3920188,=,1,1,=,,IC50,nM,,27800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,27.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25558598,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5347795,Inhibition of human DNA Topoisomerase 1 assessed as relaxation of supercoiled plasmid pBR322 DNA incubated for 30 mins by ethidium bromide staining based agarose gel electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,,,CHEMBL5346880,Eur J Med Chem,2023,"{'bei': '10.50', 'le': '0.20', 'lle': '-0.38', 'sei': '5.14'}",CHEMBL43,AMSACRINE,CHEMBL43,4.13,0,http://www.openphacts.org/units/Nanomolar,3978538,=,1,1,=,,IC50,nM,,74000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,74.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25910429,[],CHEMBL5525041,Inhibition of DNA topoisomerase I (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=S)NNC(=O)c1cc2c([nH]c3ccccc32)c(-c2cccc(O)c2)n1,,,CHEMBL5523717,Eur J Med Chem,2024,"{'bei': '11.22', 'le': '0.21', 'lle': '1.33', 'sei': '4.46'}",CHEMBL5564484,,CHEMBL5564484,4.55,0,http://www.openphacts.org/units/Nanomolar,4069594,=,1,1,=,,IC50,nM,,28300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,28.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25910430,[],CHEMBL5525041,Inhibition of DNA topoisomerase I (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NNC(=S)Nc1ccc(Br)cc1)c1cc2c([nH]c3ccccc32)c(-c2cccc(O)c2)n1,,,CHEMBL5523717,Eur J Med Chem,2024,"{'bei': '9.84', 'le': '0.21', 'lle': '-0.24', 'sei': '5.13'}",CHEMBL5272233,,CHEMBL5272233,5.24,1,http://www.openphacts.org/units/Nanomolar,4069595,=,1,1,=,,IC50,nM,,5800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,5.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25910431,[],CHEMBL5525041,Inhibition of DNA topoisomerase I (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=S)NNC(=O)c2cc3c([nH]c4ccccc43)c(-c3cccc(O)c3)n2)cc1,,,CHEMBL5523717,Eur J Med Chem,2024,"{'bei': '9.73', 'le': '0.18', 'lle': '-0.48', 'sei': '4.46'}",CHEMBL5549803,,CHEMBL5549803,4.55,0,http://www.openphacts.org/units/Nanomolar,4069596,=,1,1,=,,IC50,nM,,28100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,28.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25910432,[],CHEMBL5525041,Inhibition of DNA topoisomerase I (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CSc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3cccc(O)c3)n2)o1,,,CHEMBL5523717,Eur J Med Chem,2024,"{'bei': '13.64', 'le': '0.26', 'lle': '0.25', 'sei': '5.82'}",CHEMBL5279607,,CHEMBL5279607,5.11,1,http://www.openphacts.org/units/Nanomolar,4069597,=,1,1,=,,IC50,nM,,7800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,7.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,26119866,[],CHEMBL5614857,Inhibition of Topoisomerase 1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCOc1ccc(-c2nc3ccccc3c3cc(-c4ccccc4)nn23)cc1)NO,,,CHEMBL5614371,Eur J Med Chem,2024,"{'bei': '10.25', 'le': '0.19', 'lle': '-0.88', 'sei': '5.39'}",CHEMBL5201567,,CHEMBL5201567,4.78,1,http://www.openphacts.org/units/Nanomolar,4124044,=,1,1,=,,IC50,nM,,16590.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,16.59
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targeting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,26222910,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5652677,Binding affinity to human TOP1 incubated for 45 mins by Kinobead based pull down assay,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2nn(C)cc12,,,CHEMBL5649169,ChemMedChem,2018,"{'bei': '16.26', 'le': '0.30', 'lle': '2.44', 'sei': '8.38'}",CHEMBL5653589,,CHEMBL5653589,8.19,0,http://www.openphacts.org/units/Nanomolar,4136306,=,72,1,=,,Kd,nM,,6.526,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,Kd(app),nM,UO_0000065,,6.526
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targeting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,26222912,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5652677,Binding affinity to human TOP1 incubated for 45 mins by Kinobead based pull down assay,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,,,CHEMBL5649169,ChemMedChem,2018,"{'bei': '14.64', 'le': '0.27', 'lle': '1.62', 'sei': '7.55'}",CHEMBL3752910,,CHEMBL3752910,7.37,0,http://www.openphacts.org/units/Nanomolar,4136305,=,72,1,=,,Kd,nM,,42.49,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,Kd(app),nM,UO_0000065,,42.489
,757612,27546650,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(F)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '13.64', 'le': '0.26', 'lle': '1.84', 'sei': '4.76'}",CHEMBL2002459,,CHEMBL2002459,4.50,0,http://www.openphacts.org/units/Nanomolar,4326118,=,37,1,=,,IC50,nM,,31300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,31300.0
,757623,27546683,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cn2c3c(c(F)c(F)cc3c1=O)Oc1cc([N+](=O)[O-])c(Cl)cc1-2,,,CHEMBL5726857,,2019,"{'bei': '11.41', 'le': '0.23', 'lle': '0.88', 'sei': '4.03'}",CHEMBL4079855,,CHEMBL4079855,4.50,0,http://www.openphacts.org/units/Nanomolar,4326126,=,37,1,=,,IC50,nM,,31250.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,31250.0
,757628,27546698,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2Oc2cc([N+](=O)[O-])ccc2-4)CC1,,,CHEMBL5726857,,2019,"{'bei': '10.23', 'le': '0.19', 'lle': '1.92', 'sei': '3.81'}",CHEMBL4066307,,CHEMBL4066307,4.50,0,http://www.openphacts.org/units/Nanomolar,4326127,=,37,1,=,,IC50,nM,,31250.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,31250.0
,757633,27546713,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2Oc2cc(N)ccc2-4)CC1,,,CHEMBL5726857,,2019,"{'bei': '11.71', 'le': '0.22', 'lle': '2.54', 'sei': '4.76'}",CHEMBL4061346,,CHEMBL4061346,4.81,0,http://www.openphacts.org/units/Nanomolar,4326129,=,37,1,=,,IC50,nM,,15600.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,15600.0
,757637,27546725,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '12.89', 'le': '0.24', 'lle': '3.18', 'sei': '4.65'}",CHEMBL4064887,,CHEMBL4064887,5.11,0,http://www.openphacts.org/units/Nanomolar,4326130,=,37,1,=,,IC50,nM,,7800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,7800.0
,757642,27546740,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(N3CCOCC3)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '12.10', 'le': '0.23', 'lle': '2.46', 'sei': '4.49'}",CHEMBL4097472,,CHEMBL4097472,4.81,0,http://www.openphacts.org/units/Nanomolar,4326132,=,37,1,=,,IC50,nM,,15600.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,15600.0
,757648,27546758,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(N3CCC(N4CCCCC4)CC3)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '11.30', 'le': '0.21', 'lle': '1.44', 'sei': '5.35'}",CHEMBL4065223,,CHEMBL4065223,5.41,0,http://www.openphacts.org/units/Nanomolar,4326135,=,37,1,=,,IC50,nM,,3900.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,3900.0
,757652,27546770,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(NCCN3CCOCC3)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '11.20', 'le': '0.21', 'lle': '2.67', 'sei': '4.14'}",CHEMBL4072011,,CHEMBL4072011,4.93,0,http://www.openphacts.org/units/Nanomolar,4326133,=,37,1,=,,IC50,nM,,11700.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,11700.0
,757661,27546797,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2Oc2cc([N+](=O)[O-])ccc2-4)C1,,,CHEMBL5726857,,2019,"{'bei': '11.98', 'le': '0.23', 'lle': '2.73', 'sei': '3.62'}",CHEMBL4076393,,CHEMBL4076393,5.11,0,http://www.openphacts.org/units/Nanomolar,4326141,=,37,1,=,,IC50,nM,,7800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,7800.0
,757665,27546809,[],CHEMBL5733550,"Human Topoisomerase I Relaxation Inhibition Assay: Human topoisomerase I relaxation assays were carried out with 0.5 U of enzyme in reaction buffer supplied by the manufacturer. The enzyme was mixed with the indicated concentration of compound dissolved before 200 ng of supercoiled pBAD/Thio plasmid DNA was added in the same buffer, for a final volume of 20 μL. Following incubation at 37° C. for 30 minutes, the reactions were terminated with a buffer containing 5% SDS, 0.25% bromophenol blue, and 25% glycerol, and analyzed by agarose gel electrophoresis.Human topoisomerase I and topoisomerase IIα were purchased from TopoGen (Buena vista, CO, USA).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)Oc1c(N3CC[C@H](N)C3)c(F)cc3c(=O)c(C(=O)O)cn-2c13,,,CHEMBL5726857,,2019,"{'bei': '13.65', 'le': '0.25', 'lle': '3.36', 'sei': '4.37'}",CHEMBL4064127,,CHEMBL4064127,5.41,0,http://www.openphacts.org/units/Nanomolar,4326142,=,37,1,=,,IC50,nM,,3900.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,3900.0
