canonical_smiles,pIC50
CCOC(=O)[C@@H]1CCCN1Cc1c(O)c2c3c(c1O)C(=O)C(C)(C)c1cc(O)c4c(C)cc(O)c(c4c1-3)C2=O,6.16
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCOCC3)c(O)c(c1-4)C2=O,6.52
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC(O)C3)c(O)c(c1-4)C2=O,6.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCCC3)c(O)c(c1-4)C2=O,6.52
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC3)c(O)c(c1-4)C2=O,6.7
CCN(CC)Cc1c(O)c2c3c(c1O)C(=O)C(C)(C)c1cc(O)c4c(C)cc(O)c(c4c1-3)C2=O,5.96
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(C)C)c(O)c(c1-4)C2=O,5.96
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccccc1,5.77
Cc1ccccc1S(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,5.62
Cc1cccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c1,5.76
Cc1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,5.66
Cc1cc(C)c(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c(C)c1,5.78
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,5.43
COc1cccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c1,5.58
COc1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,5.76
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,5.64
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,5.57
N#Cc1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,5.75
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccccc1F,5.93
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1cccc(F)c1,5.39
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccc(F)cc1,5.46
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccccc1N1CCOCC1,5.46
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccccc1-c1ccccc1,5.21
O=[N+]([O-])c1cccc(-c2ccccc2S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c1,5.41
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccc2ccccc2c1,5.78
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1cccc2ccccc12,5.58
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1cccs1,5.84
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1cccc2cccnc12,5.68
O=c1ccc2cc(S(=O)(=O)Nc3ccc(C4(O)CSC(=S)N4Cc4cccnc4)cc3)ccc2o1,5.85
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1c[nH]c2ncccc12,5.81
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)c1ccc2c(c1)OCCO2,6.09
O=C1COc2ccc(S(=O)(=O)Nc3ccc(C4(O)CSC(=S)N4Cc4cccnc4)cc3)cc2N1,5.74
O=C1CCc2cc(S(=O)(=O)Nc3ccc(C4(O)CSC(=S)N4Cc4cccnc4)cc3)ccc2N1,5.79
O=S(=O)(Cc1ccccc1)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,5.48
CS(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,5.81
CN(c1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1)S(=O)(=O)c1cccc2cccnc12,5.63
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2CCc2cccnc2)cc1)c1ccc2c(c1)OCCO2,5.98
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2ccncc2)cc1)c1ccc2c(c1)OCCO2,6.18
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cnccn2)cc1)c1ccc2c(c1)OCCO2,6.07
COc1ncccc1CN1C(=S)SCC1(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,6.13
Cc1ccncc1CN1C(=S)SCC1(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,6.39
CS(=O)(=O)c1cccc(-c2ccc(CN3C(=S)SCC3(O)c3ccc(NS(=O)(=O)c4ccc5c(c4)OCCO5)cc3)cn2)c1,6.04
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2cnc3ccccc3c2)cc1)c1ccc2c(c1)OCCO2,5.89
O=S(=O)(Nc1ccc(C2(O)CSC(=S)N2Cc2ccc3nccn3c2)cc1)c1ccc2c(c1)OCCO2,6.11
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,5.86
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,4.36
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)NCC(=O)OCn1cc(F)c(=O)[nH]c1=O.Cl,4.59
O=c1[nH]cc(F)c(=O)[nH]1,4.36
O=c1[nH]cc(F)c(=O)[nH]1,4.27
C=C(c1ccc(OC(F)(F)F)cc1)c1cc(OC)c(OC)c(OC)c1,5.3
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC(F)(F)F)c([N+](=O)[O-])c1,5.4
C=C(c1ccc(OC(F)(F)F)c(N)c1)c1cc(OC)c(OC)c(OC)c1,6.7
C=C(c1ccc(OC(F)(F)F)c(F)c1)c1cc(OC)c(OC)c(OC)c1,5.7
C=C(c1ccc(OC)c(OC(F)(F)F)c1)c1cc(OC)c(OC)c(OC)c1,5.82
C=C(c1ccc(OC(F)F)c(N)c1)c1cc(OC)c(OC)c(OC)c1,9.0
C=C(c1ccc(OC)c(F)c1)c1cc(OC)c(OC)c(OC)c1,8.15
C=C(c1ccc(OC)c(N)c1)c1cc(F)c(F)c(F)c1,7.0
C=C(c1ccc(OC(F)F)c(N)c1)c1cc(C)nc2ccccc12,7.7
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1N,9.05
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1O,8.7
COc1cc(C(=C(F)F)c2ccc(OC(F)F)c(N)c2)cc(OC)c1OC,8.04
COc1cc(C(C)c2ccc(OC(F)(F)F)c(N)c2)cc(OC)c1OC,5.52
COc1cc(C(C)c2ccc(OC(F)(F)F)c(F)c2)cc(OC)c1OC,5.3
COc1cc(C(C)c2ccc(OC(F)F)c(N)c2)cc(OC)c1OC,7.75
COc1ccc(C(C)c2cc(OC)c(OC)c(OC)c2)cc1F,7.07
COc1ccc(C(c2cc(OC)c(OC)c(OC)c2)C(F)F)cc1O,7.52
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,8.64
C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1,8.7
COc1ccc(C(C)c2cc(OC)c(OC)c(OC)c2)cc1O,7.55
C=C(c1ccc(OC)c(N)c1)c1cc(OC)c(OC)c(OC)c1,8.7
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.6
COc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,5.31
COc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1OC,5.34
COc1cc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc(OC)c1OC,5.54
Cc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,5.39
COc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,5.27
COc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1OC,5.05
COc1cc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc(OC)c1OC,5.28
Cc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,5.2
COc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCOCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1,5.25
COc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCOCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1OC,5.9
COc1cc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCOCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc(OC)c1OC,5.19
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(N(C)C)cc1,5.57
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(C)cc1,5.35
CCCCOc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCOCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1OC,5.73
COc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCCCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1,5.38
COc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCCCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1OC,5.84
COc1cc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCCCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc(OC)c1OC,5.97
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(N(C)C)cc1,5.46
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(C)cc1,5.89
CCCCOc1ccc(C2CC(c3cccc(Oc4cc(O/N=[N+](\[O-])N5CCCCC5)c([N+](=O)[O-])cc4[N+](=O)[O-])c3)=NN2C(C)=O)cc1OC,5.11
CCOC(=O)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,5.31
O=C(CCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,4.72
O=C(CCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,5.01
O=C(CCCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,4.2
O=C(NO)c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1,4.0
O=C(/C=C/c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1)NO,4.08
CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,4.52
CC(C)CCN(CCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,4.07
O=C(CCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCc2cccnc2)s1)NO,4.77
CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCc2cccnc2)s1,4.92
O=C(CCCCCCC(=O)Nc1ccccc1)NO,5.02
O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,5.8
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@H](O)[C@@H](Cl)CCN12,4.4
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@H](O)[C@@H](O)CCN12,5.08
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.26
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@@H]3O[C@@H]3CCN12,4.55
CC(C)=CCc1cc2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O,4.68
COc1cc2c(cc1CC1OC1(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,4.54
COc1cc2c(cc1CCC(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,4.46
COc1cc2c(cc1CC=C(C)C)/C(=N/O)C[C@@H](c1ccc(O)cc1)O2,4.53
COc1cc2c(cc1CC=C(C)C)/C(=N/NC(N)=O)C[C@@H](c1ccc(O)cc1)O2,4.61
COc1ccc([C@@H]2C/C(=N/OCc3cn(-c4ccccc4CO)nn3)c3cc(CC=C(C)C)c(OC)cc3O2)cc1,4.52
COc1ccc([C@@H]2C/C(=N/OCc3cn(-c4ccc(C(N)=O)cc4)nn3)c3cc(CC=C(C)C)c(OC)cc3O2)cc1,5.15
COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,6.11
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,6.14
COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,5.94
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(Cl)c3)n2)n[nH]1,6.97
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,6.5
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,6.18
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,6.47
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(F)c3)n2)n[nH]1,6.6
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,6.75
COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1F,6.16
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,5.37
C/C=C1/CN2CC[C@@]34c5c(ccc6c5O[C@@H]5OC[C@@H]7[C@@H](C[C@H]8c9c(c%10ccccc%10n9C)C[C@@H]7N8C)[C@@H]5[C@@H]6C)N(C)[C@H]3[C@@H]2C[C@H]1C4C(=O)OC,5.28
C/C=C1/CN2CC[C@@]34c5cc([C@@H](C)[C@H]6[C@@H]7C[C@H]8c9c(c%10ccccc%10n9C)C[C@@H]([C@@H]7CO[C@@H]6O)N8C)c(OC)cc5N(C)[C@H]3[C@@H]2C[C@H]1C4C(=O)OC,5.18
CC[C@@]1(O)C[C@H](O[C@H]2CC[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O,5.44
CC[C@@]1(O)C[C@H](O[C@H]2CC[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.21
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,4.48
CC[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O[C@H]5CC[C@H](O)[C@H](C)O5)[C@H](C)O4)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,6.52
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC5CC[C@H](O)[C@H](C)O5)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.14
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.3
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3CC[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.24
CC[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4C[C@H](O)[C@H](O[C@H]5CC[C@H](O)[C@H](C)O5)[C@H](C)O4)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,5.51
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,4.88
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.01
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.85
CC[C@@]1(O)C[C@H](O[C@H]2CC[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.27
CC[C@@]1(O)C[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O,6.7
CC[C@@]1(O)C[C@H](O)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O,5.02
CC[C@@]1(O)CCc2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,5.22
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,6.4
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,6.17
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,5.21
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,5.41
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,5.8
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC1=O,6.0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC1=O,7.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](C)NC1=O,5.35
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC1=O,6.15
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC[S+](C)[O-])NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,7.96
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC[S+](C)[O-])NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.85
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC[S+](C)[O-])NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,4.92
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)C(C)C)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,6.0
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@@]4(OC)[C@H](C[C@H](OC(C)=O)[C@]3(C)COC(=O)C(C)C)C[C@]24CC1,5.08
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@@]4(O)[C@H](C[C@H](OC(C)=O)[C@]3(C)COC(=O)C(C)C)C[C@]24CC1,4.9
C=C[C@]1(C)C=C2C(=O)C(=O)[C@H]3[C@](C)(COC(=O)C(C)C)[C@H](OC(C)=O)C[C@H]4C[C@]43[C@@]2(O)CC1,4.53
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)C(C)C)[C@H](O)C[C@H]4C[C@@]34[C@@]2(O)CC1,5.89
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)CC)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,5.72
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(C)=O)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,5.66
CO[C@H](CC(Nc1ccccc1)=C1C(=O)NC(=C(C)C)C1=O)C[C@H](C)O,4.96
CC(C)=C1NC(=O)C(=C(C[C@H](C[C@H](C)O)Nc2ccccc2)Nc2ccccc2)C1=O,4.85
CC(C)=C1NC(=O)C(=C2C=CC[C@H](C)O2)C1=O,4.92
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,6.7
CN(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,7.16
O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,6.82
O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCC(O)CC1,6.51
CN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,6.24
CCN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,6.47
COc1ccc(-n2cc(-c3ccc(Cl)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,5.05
O=C1c2ccccc2C(=O)c2c(-c3ccc(F)cc3)coc21,5.22
O=C1c2ccccc2C(=O)c2c(-c3ccc(Br)cc3)coc21,5.27
CSc1ccc(-c2coc3c2C(=O)c2ccccc2C3=O)cc1,5.22
COc1ccc(-c2coc3c2C(=O)c2ccccc2C3=O)cc1,5.24
COc1ccc(-c2coc3c2C(=O)c2ccccc2C3=O)cc1OC,5.28
O=C1c2ccccc2C(=O)c2c(-c3ccccc3[N+](=O)[O-])coc21,5.89
